Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,timeofday,day_name,month_name,city
809-46-1866,A,Normal,Male,Health and beauty,58.15,4,11.63000011,244.23,00:00.0,44:00.0,Cash,232.6,4.761904716,11.63,8.399999619,Afternoon,Wednesday,January,Yangon
809-69-9497,A,Normal,Female,Home and lifestyle,45.68,10,22.84000015,479.64,00:00.0,30:00.0,Ewallet,456.8,4.761904716,22.84,5.699999809,Evening,Saturday,January,Yangon
810-60-6344,C,Normal,Female,Electronic accessories,40.86,8,16.34399986,343.224,00:00.0,38:00.0,Credit card,326.88,4.761904716,16.344,6.5,Afternoon,Thursday,February,Naypyitaw
811-03-8790,A,Normal,Female,Electronic accessories,45.48,10,22.73999977,477.54,00:00.0,22:00.0,Credit card,454.8,4.761904716,22.74,4.800000191,Morning,Friday,March,Yangon
811-35-1094,B,Member,Male,Electronic accessories,50.45,6,15.13500023,317.835,00:00.0,16:00.0,Credit card,302.7,4.761904716,15.135,8.899999619,Afternoon,Wednesday,February,Mandalay
815-04-6282,C,Member,Female,Sports and travel,64.97,5,16.24250031,341.0925,00:00.0,52:00.0,Credit card,324.85,4.761904716,16.2425,6.5,Afternoon,Friday,February,Naypyitaw
815-11-1168,A,Member,Male,Food and beverages,99.78,5,24.94499969,523.845,00:00.0,09:00.0,Cash,498.9,4.761904716,24.945,5.400000095,Evening,Saturday,March,Yangon
816-57-2053,A,Normal,Male,Sports and travel,60.87,2,6.086999893,127.827,00:00.0,37:00.0,Ewallet,121.74,4.761904716,6.087,8.699999809,Afternoon,Saturday,March,Yangon
816-72-8853,A,Member,Female,Sports and travel,27.93,5,6.982500076,146.6325,00:00.0,48:00.0,Cash,139.65,4.761904716,6.9825,5.900000095,Afternoon,Tuesday,January,Yangon
817-48-8732,A,Member,Female,Home and lifestyle,72.35,10,36.17499924,759.675,00:00.0,55:00.0,Cash,723.5,4.761904716,36.175,5.400000095,Afternoon,Sunday,January,Yangon
817-69-8206,B,Normal,Female,Electronic accessories,99.73,9,44.87850189,942.4485,00:00.0,42:00.0,Credit card,897.57,4.761904716,44.8785,6.5,Evening,Saturday,March,Mandalay
821-07-3596,C,Normal,Female,Fashion accessories,16.45,4,3.289999962,69.09,00:00.0,53:00.0,Ewallet,65.8,4.761904716,3.29,5.599999905,Afternoon,Thursday,March,Naypyitaw
821-14-9046,B,Member,Female,Fashion accessories,17.48,6,5.243999958,110.124,00:00.0,04:00.0,Credit card,104.88,4.761904716,5.244,6.099999905,Afternoon,Friday,January,Mandalay
824-88-3614,C,Normal,Male,Health and beauty,34.31,8,13.72399998,288.204,00:00.0,00:00.0,Ewallet,274.48,4.761904716,13.724,5.699999809,Afternoon,Friday,January,Naypyitaw
825-94-5922,B,Normal,Male,Sports and travel,25.31,2,2.530999899,53.151,00:00.0,26:00.0,Ewallet,50.62,4.761904716,2.531,7.199999809,Evening,Saturday,March,Mandalay
826-58-8051,B,Normal,Male,Home and lifestyle,62.19,4,12.43799973,261.198,00:00.0,46:00.0,Ewallet,248.76,4.761904716,12.438,4.300000191,Evening,Sunday,January,Mandalay
827-26-2100,A,Member,Male,Home and lifestyle,33.84,9,15.22799969,319.788,00:00.0,21:00.0,Ewallet,304.56,4.761904716,15.228,8.800000191,Afternoon,Thursday,March,Yangon
827-44-5872,B,Member,Female,Food and beverages,54.36,10,27.18000031,570.78,00:00.0,28:00.0,Credit card,543.6,4.761904716,27.18,6.099999905,Morning,Thursday,February,Mandalay
827-77-7633,A,Normal,Male,Sports and travel,98.09,9,44.14049911,926.9505,00:00.0,41:00.0,Cash,882.81,4.761904716,44.1405,9.300000191,Evening,Sunday,February,Yangon
828-46-6863,A,Member,Male,Food and beverages,98.53,6,29.55900002,620.739,00:00.0,22:00.0,Credit card,591.18,4.761904716,29.559,4,Morning,Wednesday,January,Yangon
828-61-5674,A,Member,Male,Sports and travel,44.02,10,22.01000023,462.21,00:00.0,57:00.0,Credit card,440.2,4.761904716,22.01,9.600000381,Evening,Wednesday,March,Yangon
829-34-3910,A,Normal,Female,Health and beauty,71.38,10,35.68999863,749.49,00:00.0,21:00.0,Cash,713.8,4.761904716,35.69,5.699999809,Evening,Friday,March,Yangon
829-49-1914,C,Member,Female,Food and beverages,78.31,10,39.15499878,822.255,00:00.0,24:00.0,Ewallet,783.1,4.761904716,39.155,6.599999905,Afternoon,Tuesday,March,Naypyitaw
830-58-2383,B,Normal,Male,Home and lifestyle,31.75,4,6.349999905,133.35,00:00.0,26:00.0,Cash,127,4.761904716,6.35,8.600000381,Afternoon,Friday,February,Mandalay
831-07-6050,A,Normal,Male,Electronic accessories,32.71,5,8.177499771,171.7275,00:00.0,30:00.0,Credit card,163.55,4.761904716,8.1775,9.899999619,Morning,Tuesday,March,Yangon
831-64-0259,B,Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,00:00.0,43:00.0,Ewallet,198.75,4.761904716,9.9375,9.600000381,Morning,Friday,February,Mandalay
831-81-6575,B,Member,Female,Electronic accessories,75.59,9,34.01549911,714.3255,00:00.0,12:00.0,Cash,680.31,4.761904716,34.0155,8,Morning,Saturday,February,Mandalay
832-51-6761,A,Normal,Male,Food and beverages,33.88,8,13.55200005,284.592,00:00.0,29:00.0,Ewallet,271.04,4.761904716,13.552,9.600000381,Evening,Saturday,January,Yangon
834-25-9262,C,Normal,Female,Fashion accessories,81.68,4,16.33600044,343.056,00:00.0,12:00.0,Cash,326.72,4.761904716,16.336,9.100000381,Afternoon,Sunday,January,Naypyitaw
834-45-5519,B,Normal,Female,Electronic accessories,43,4,8.600000381,180.6,00:00.0,48:00.0,Ewallet,172,4.761904716,8.6,7.599999905,Evening,Thursday,January,Mandalay
834-61-8124,A,Normal,Male,Electronic accessories,51.69,7,18.09149933,379.9215,00:00.0,22:00.0,Cash,361.83,4.761904716,18.0915,5.5,Evening,Saturday,January,Yangon
834-83-1826,B,Member,Female,Home and lifestyle,82.04,5,20.51000023,430.71,00:00.0,16:00.0,Credit card,410.2,4.761904716,20.51,7.599999905,Afternoon,Monday,February,Mandalay
835-16-0096,C,Member,Male,Sports and travel,14.7,5,3.674999952,77.175,00:00.0,48:00.0,Ewallet,73.5,4.761904716,3.675,8.5,Afternoon,Sunday,March,Naypyitaw
836-82-5858,B,Member,Male,Health and beauty,69.37,9,31.21649933,655.5465,00:00.0,14:00.0,Ewallet,624.33,4.761904716,31.2165,4,Evening,Saturday,January,Mandalay
837-55-7229,B,Normal,Female,Fashion accessories,47.44,1,2.371999979,49.812,00:00.0,19:00.0,Credit card,47.44,4.761904716,2.372,6.800000191,Evening,Friday,February,Mandalay
838-02-1821,C,Member,Female,Home and lifestyle,12.73,2,1.273000002,26.733,00:00.0,10:00.0,Credit card,25.46,4.761904716,1.273,5.199999809,Afternoon,Friday,February,Naypyitaw
838-78-4295,C,Normal,Female,Health and beauty,33.47,2,3.346999884,70.287,00:00.0,43:00.0,Ewallet,66.94,4.761904716,3.347,6.699999809,Afternoon,Sunday,February,Naypyitaw
840-19-2096,C,Member,Male,Electronic accessories,87.91,5,21.97750092,461.5275,00:00.0,10:00.0,Ewallet,439.55,4.761904716,21.9775,4.400000095,Evening,Thursday,March,Naypyitaw
840-76-5966,A,Member,Male,Sports and travel,12.76,2,1.276000023,26.796,00:00.0,06:00.0,Ewallet,25.52,4.761904716,1.276,7.800000191,Evening,Tuesday,January,Yangon
841-18-8232,B,Normal,Female,Food and beverages,71.2,1,3.559999943,74.76,00:00.0,40:00.0,Credit card,71.2,4.761904716,3.56,9.199999809,Evening,Saturday,January,Mandalay
841-35-6630,C,Normal,Female,Electronic accessories,75.91,6,22.77300072,478.233,00:00.0,21:00.0,Cash,455.46,4.761904716,22.773,8.699999809,Evening,Saturday,March,Naypyitaw
842-29-4695,C,Member,Male,Sports and travel,17.14,7,5.999000072,125.979,00:00.0,07:00.0,Credit card,119.98,4.761904716,5.999,7.900000095,Afternoon,Wednesday,January,Naypyitaw
842-40-8179,B,Member,Female,Food and beverages,77.2,10,38.59999847,810.6,00:00.0,38:00.0,Credit card,772,4.761904716,38.6,5.599999905,Morning,Monday,February,Mandalay
843-01-4703,B,Member,Female,Home and lifestyle,35.38,9,15.92099953,334.341,00:00.0,50:00.0,Credit card,318.42,4.761904716,15.921,9.600000381,Evening,Saturday,January,Mandalay
843-73-4724,A,Normal,Male,Fashion accessories,74.1,1,3.704999924,77.805,00:00.0,05:00.0,Cash,74.1,4.761904716,3.705,9.199999809,Morning,Friday,January,Yangon
845-51-0542,B,Member,Male,Food and beverages,46.55,9,20.94750023,439.8975,00:00.0,34:00.0,Ewallet,418.95,4.761904716,20.9475,6.400000095,Afternoon,Saturday,February,Mandalay
845-94-6841,C,Member,Female,Food and beverages,72.88,9,32.79600143,688.716,00:00.0,38:00.0,Cash,655.92,4.761904716,32.796,4,Evening,Tuesday,January,Naypyitaw
846-10-0341,A,Normal,Female,Fashion accessories,42.57,7,14.89949989,312.8895,00:00.0,51:00.0,Cash,297.99,4.761904716,14.8995,6.800000191,Morning,Sunday,January,Yangon
847-38-7188,B,Normal,Female,Food and beverages,96.68,3,14.50199986,304.542,00:00.0,56:00.0,Ewallet,290.04,4.761904716,14.502,6.400000095,Evening,Saturday,January,Mandalay
848-07-1692,B,Normal,Female,Health and beauty,57.22,2,5.722000122,120.162,00:00.0,13:00.0,Ewallet,114.44,4.761904716,5.722,8.300000191,Afternoon,Saturday,January,Mandalay
848-24-9445,C,Member,Male,Health and beauty,43.7,2,4.369999886,91.77,00:00.0,03:00.0,Cash,87.4,4.761904716,4.37,4.900000095,Evening,Tuesday,March,Naypyitaw
848-42-2560,A,Normal,Female,Fashion accessories,81.91,2,8.190999985,172.011,00:00.0,43:00.0,Cash,163.82,4.761904716,8.191,7.800000191,Afternoon,Tuesday,March,Yangon
848-62-7243,A,Normal,Male,Health and beauty,24.89,9,11.20049953,235.2105,00:00.0,36:00.0,Cash,224.01,4.761904716,11.2005,7.400000095,Afternoon,Friday,March,Yangon
848-95-6252,C,Member,Female,Home and lifestyle,86.27,1,4.313499928,90.5835,00:00.0,24:00.0,Ewallet,86.27,4.761904716,4.3135,7,Afternoon,Wednesday,February,Naypyitaw
849-09-3807,A,Member,Female,Fashion accessories,88.34,7,30.91900063,649.299,00:00.0,28:00.0,Cash,618.38,4.761904716,30.919,6.599999905,Afternoon,Monday,February,Yangon
850-41-9669,A,Normal,Female,Electronic accessories,75.06,9,33.77700043,709.317,00:00.0,25:00.0,Ewallet,675.54,4.761904716,33.777,6.199999809,Afternoon,Tuesday,March,Yangon
851-28-6367,A,Member,Male,Sports and travel,15.5,10,7.75,162.75,00:00.0,55:00.0,Ewallet,155,4.761904716,7.75,8,Morning,Saturday,March,Yangon
851-98-3555,B,Normal,Female,Health and beauty,82.88,5,20.71999931,435.12,00:00.0,08:00.0,Credit card,414.4,4.761904716,20.72,6.599999905,Afternoon,Sunday,March,Mandalay
852-62-7105,B,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,00:00.0,25:00.0,Credit card,832.5,4.761904716,41.625,4.400000095,Morning,Saturday,January,Mandalay
852-82-2749,A,Normal,Male,Sports and travel,64.59,4,12.91800022,271.278,00:00.0,35:00.0,Ewallet,258.36,4.761904716,12.918,9.300000191,Afternoon,Sunday,January,Yangon
853-23-2453,B,Member,Male,Health and beauty,75.74,4,15.14799976,318.108,00:00.0,35:00.0,Cash,302.96,4.761904716,15.148,7.599999905,Afternoon,Thursday,February,Mandalay
856-22-8149,A,Normal,Female,Home and lifestyle,25.29,1,1.264500022,26.5545,00:00.0,13:00.0,Ewallet,25.29,4.761904716,1.2645,6.099999905,Morning,Saturday,March,Yangon
856-66-2701,A,Member,Male,Home and lifestyle,53.3,3,7.994999886,167.895,00:00.0,19:00.0,Ewallet,159.9,4.761904716,7.995,7.5,Afternoon,Friday,January,Yangon
857-16-3520,A,Member,Female,Fashion accessories,71.46,7,25.01099968,525.231,00:00.0,06:00.0,Ewallet,500.22,4.761904716,25.011,4.5,Afternoon,Thursday,March,Yangon
857-67-9057,B,Normal,Male,Electronic accessories,22.95,10,11.47500038,240.975,00:00.0,20:00.0,Ewallet,229.5,4.761904716,11.475,8.199999809,Evening,Wednesday,February,Mandalay
859-71-0933,C,Member,Female,Sports and travel,15.49,2,1.549000025,32.529,00:00.0,10:00.0,Cash,30.98,4.761904716,1.549,6.300000191,Afternoon,Wednesday,January,Naypyitaw
859-97-6048,C,Member,Male,Electronic accessories,84.25,2,8.425000191,176.925,00:00.0,13:00.0,Credit card,168.5,4.761904716,8.425,5.300000191,Afternoon,Tuesday,March,Naypyitaw
860-73-6466,A,Member,Female,Sports and travel,39.47,2,3.947000027,82.887,00:00.0,16:00.0,Credit card,78.94,4.761904716,3.947,5,Afternoon,Saturday,March,Yangon
860-79-0874,C,Member,Female,Fashion accessories,99.3,10,49.65000153,1042.65,00:00.0,53:00.0,Credit card,993,4.761904716,49.65,6.599999905,Afternoon,Friday,February,Naypyitaw
861-77-0145,C,Member,Male,Electronic accessories,81.97,10,40.98500061,860.685,00:00.0,30:00.0,Cash,819.7,4.761904716,40.985,9.199999809,Afternoon,Sunday,March,Naypyitaw
862-17-9201,B,Normal,Female,Food and beverages,84.05,6,25.21500015,529.515,00:00.0,48:00.0,Credit card,504.3,4.761904716,25.215,7.699999809,Morning,Tuesday,January,Mandalay
862-29-5914,C,Normal,Female,Sports and travel,22.38,1,1.118999958,23.499,00:00.0,08:00.0,Credit card,22.38,4.761904716,1.119,8.600000381,Afternoon,Wednesday,January,Naypyitaw
862-59-8517,C,Normal,Female,Food and beverages,90.24,6,27.0720005,568.512,00:00.0,17:00.0,Cash,541.44,4.761904716,27.072,6.199999809,Morning,Sunday,January,Naypyitaw
864-24-7918,A,Member,Female,Sports and travel,24.49,10,12.24499989,257.145,00:00.0,15:00.0,Cash,244.9,4.761904716,12.245,8.100000381,Afternoon,Friday,February,Yangon
865-41-9075,A,Normal,Male,Food and beverages,11.53,7,4.03550005,84.7455,00:00.0,35:00.0,Cash,80.71,4.761904716,4.0355,8.100000381,Afternoon,Monday,January,Yangon
865-92-6136,A,Normal,Male,Food and beverages,52.75,3,7.912499905,166.1625,00:00.0,16:00.0,Ewallet,158.25,4.761904716,7.9125,9.300000191,Morning,Saturday,March,Yangon
866-05-7563,B,Member,Female,Electronic accessories,81.4,3,12.21000004,256.41,00:00.0,43:00.0,Cash,244.2,4.761904716,12.21,4.800000191,Evening,Saturday,February,Mandalay
866-70-2814,B,Normal,Female,Electronic accessories,52.79,10,26.39500046,554.295,00:00.0,58:00.0,Ewallet,527.9,4.761904716,26.395,10,Morning,Monday,February,Mandalay
866-99-7614,C,Normal,Male,Food and beverages,89.2,10,44.59999847,936.6,00:00.0,42:00.0,Credit card,892,4.761904716,44.6,4.400000095,Afternoon,Monday,February,Naypyitaw
867-47-1948,C,Normal,Female,Home and lifestyle,15.8,10,7.900000095,165.9,00:00.0,07:00.0,Cash,158,4.761904716,7.9,7.800000191,Afternoon,Wednesday,January,Naypyitaw
868-06-0466,A,Member,Male,Electronic accessories,69.58,9,31.31100082,657.531,00:00.0,38:00.0,Credit card,626.22,4.761904716,31.311,7.800000191,Evening,Tuesday,February,Yangon
868-52-7573,B,Normal,Female,Food and beverages,99.69,5,24.92250061,523.3725,00:00.0,09:00.0,Cash,498.45,4.761904716,24.9225,9.899999619,Afternoon,Monday,January,Mandalay
868-81-1752,B,Normal,Male,Home and lifestyle,22.02,9,9.909000397,208.089,00:00.0,48:00.0,Cash,198.18,4.761904716,9.909,6.800000191,Evening,Thursday,February,Mandalay
869-11-3082,B,Member,Male,Health and beauty,96.16,4,19.23200035,403.872,00:00.0,03:00.0,Credit card,384.64,4.761904716,19.232,8.399999619,Evening,Sunday,January,Mandalay
870-54-3162,A,Normal,Female,Sports and travel,32.25,5,8.0625,169.3125,00:00.0,26:00.0,Cash,161.25,4.761904716,8.0625,9,Afternoon,Sunday,January,Yangon
870-72-4431,C,Normal,Female,Health and beauty,99.19,6,29.75699997,624.897,00:00.0,42:00.0,Credit card,595.14,4.761904716,29.757,5.5,Afternoon,Monday,January,Naypyitaw
870-76-1733,A,Member,Female,Food and beverages,14.23,5,3.557499886,74.7075,00:00.0,08:00.0,Credit card,71.15,4.761904716,3.5575,4.400000095,Morning,Friday,February,Yangon
871-39-9221,C,Normal,Female,Electronic accessories,12.45,6,3.734999895,78.435,00:00.0,11:00.0,Cash,74.7,4.761904716,3.735,4.099999905,Afternoon,Saturday,February,Naypyitaw
871-79-8483,B,Normal,Male,Fashion accessories,94.13,5,23.53249931,494.1825,00:00.0,39:00.0,Credit card,470.65,4.761904716,23.5325,4.800000191,Evening,Monday,February,Mandalay
873-14-6353,A,Member,Male,Food and beverages,24.82,7,8.687000275,182.427,00:00.0,33:00.0,Credit card,173.74,4.761904716,8.687,7.099999905,Morning,Saturday,February,Yangon
873-51-0671,A,Member,Female,Sports and travel,21.98,7,7.69299984,161.553,00:00.0,42:00.0,Ewallet,153.86,4.761904716,7.693,5.099999905,Afternoon,Thursday,January,Yangon
873-95-4984,B,Member,Female,Health and beauty,76.9,7,26.91500092,565.215,00:00.0,21:00.0,Cash,538.3,4.761904716,26.915,7.699999809,Evening,Friday,February,Mandalay
875-31-8302,B,Normal,Male,Sports and travel,93.38,1,4.669000149,98.049,00:00.0,07:00.0,Cash,93.38,4.761904716,4.669,9.600000381,Afternoon,Thursday,January,Mandalay
875-46-5808,B,Member,Male,Health and beauty,25.9,10,12.94999981,271.95,00:00.0,51:00.0,Ewallet,259,4.761904716,12.95,8.699999809,Afternoon,Wednesday,February,Mandalay
877-22-3308,A,Member,Male,Health and beauty,15.87,10,7.934999943,166.635,00:00.0,40:00.0,Cash,158.7,4.761904716,7.935,5.800000191,Afternoon,Wednesday,March,Yangon
878-30-2331,C,Member,Female,Sports and travel,54.55,10,27.27499962,572.775,00:00.0,22:00.0,Credit card,545.5,4.761904716,27.275,7.099999905,Morning,Saturday,March,Naypyitaw
880-35-0356,A,Member,Female,Sports and travel,75.2,3,11.27999973,236.88,00:00.0,51:00.0,Ewallet,225.6,4.761904716,11.28,4.800000191,Morning,Tuesday,February,Yangon
880-46-5796,A,Member,Male,Sports and travel,76.92,10,38.45999908,807.66,00:00.0,53:00.0,Ewallet,769.2,4.761904716,38.46,5.599999905,Evening,Sunday,March,Yangon
881-41-7302,C,Normal,Female,Fashion accessories,64.99,1,3.249500036,68.2395,00:00.0,06:00.0,Credit card,64.99,4.761904716,3.2495,4.5,Morning,Saturday,January,Naypyitaw
882-40-4577,A,Member,Male,Sports and travel,67.26,4,13.45199966,282.492,00:00.0,28:00.0,Credit card,269.04,4.761904716,13.452,8,Afternoon,Saturday,January,Yangon
883-17-4236,C,Normal,Female,Sports and travel,14.39,2,1.43900001,30.219,00:00.0,44:00.0,Credit card,28.78,4.761904716,1.439,7.199999809,Evening,Saturday,March,Naypyitaw
883-69-1285,B,Member,Male,Fashion accessories,49.92,2,4.992000103,104.832,00:00.0,55:00.0,Credit card,99.84,4.761904716,4.992,7,Morning,Wednesday,March,Mandalay
884-80-6021,A,Member,Female,Electronic accessories,73.47,10,36.73500061,771.435,00:00.0,14:00.0,Ewallet,734.7,4.761904716,36.735,9.5,Afternoon,Saturday,March,Yangon
885-17-6250,A,Normal,Female,Health and beauty,79.74,1,3.986999989,83.727,00:00.0,36:00.0,Ewallet,79.74,4.761904716,3.987,7.300000191,Morning,Wednesday,March,Yangon
885-56-0389,C,Member,Male,Fashion accessories,52.35,1,2.617500067,54.9675,00:00.0,49:00.0,Cash,52.35,4.761904716,2.6175,4,Afternoon,Tuesday,February,Naypyitaw
886-18-2897,A,Normal,Female,Food and beverages,56.56,5,14.14000034,296.94,00:00.0,06:00.0,Credit card,282.8,4.761904716,14.14,4.5,Evening,Friday,March,Yangon
886-54-6089,A,Normal,Female,Home and lifestyle,11.43,6,3.428999901,72.009,00:00.0,24:00.0,Cash,68.58,4.761904716,3.429,7.699999809,Afternoon,Tuesday,January,Yangon
886-77-9084,C,Normal,Male,Electronic accessories,71.89,8,28.75600052,603.876,00:00.0,33:00.0,Ewallet,575.12,4.761904716,28.756,5.5,Morning,Tuesday,February,Naypyitaw
887-42-0517,C,Normal,Female,Sports and travel,83.14,7,29.09900093,611.079,00:00.0,31:00.0,Credit card,581.98,4.761904716,29.099,6.599999905,Morning,Thursday,January,Naypyitaw
888-02-0338,A,Normal,Male,Electronic accessories,26.23,9,11.80350018,247.8735,00:00.0,24:00.0,Ewallet,236.07,4.761904716,11.8035,5.900000095,Evening,Friday,January,Yangon
889-04-9723,B,Member,Female,Food and beverages,89.14,4,17.82799911,374.388,00:00.0,20:00.0,Credit card,356.56,4.761904716,17.828,7.800000191,Afternoon,Monday,January,Mandalay
891-01-7034,B,Normal,Female,Electronic accessories,74.71,6,22.41300011,470.673,00:00.0,07:00.0,Cash,448.26,4.761904716,22.413,6.699999809,Evening,Tuesday,January,Mandalay
891-58-8335,B,Member,Female,Sports and travel,29.61,7,10.36349964,217.6335,00:00.0,53:00.0,Cash,207.27,4.761904716,10.3635,6.5,Afternoon,Monday,March,Mandalay
892-05-6689,A,Normal,Female,Home and lifestyle,28.32,5,7.079999924,148.68,00:00.0,28:00.0,Ewallet,141.6,4.761904716,7.08,6.199999809,Afternoon,Monday,March,Yangon
894-41-5205,C,Normal,Female,Food and beverages,43.18,8,17.27199936,362.712,00:00.0,39:00.0,Credit card,345.44,4.761904716,17.272,8.300000191,Evening,Saturday,January,Naypyitaw
895-03-6665,B,Normal,Female,Fashion accessories,36.51,9,16.42950058,345.0195,00:00.0,52:00.0,Cash,328.59,4.761904716,16.4295,4.199999809,Morning,Saturday,February,Mandalay
895-66-0685,B,Member,Male,Food and beverages,18.08,3,2.711999893,56.952,00:00.0,46:00.0,Ewallet,54.24,4.761904716,2.712,8,Evening,Tuesday,March,Mandalay
896-34-0956,A,Normal,Male,Fashion accessories,21.32,1,1.065999985,22.386,00:00.0,43:00.0,Cash,21.32,4.761904716,1.066,5.900000095,Afternoon,Saturday,January,Yangon
898-04-2717,A,Normal,Male,Fashion accessories,76.4,9,34.38000107,721.98,00:00.0,49:00.0,Ewallet,687.6,4.761904716,34.38,7.5,Afternoon,Tuesday,March,Yangon
